,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,31512.021316055285,-38.04069173853505,0.0,-5.14683683890569,-0.004342957303273999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014784438308317535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,-5.005321270601058e-07,3.000184759082837e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.033849718021723e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.989337219900478e-24,-2.8441881455746026e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-3.942609332762803,0.0,0.24156941378484853,0.007555315658063192,-0.00030804294382096167,2.0199685622064577e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.893018821611324e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8488369067367758e-22,-3.1662544921428e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,-44.214437022798045,0.0,0.0,0.8914250411120099,0.00028182714523396267,-1.3142419421264802e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.475820952606679e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.892932727617929e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,-72.7799733863909,0.0,0.0,0.0,0.000503286767249119,-2.2114995571014063e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.240356001017839e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.508904624349563e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,147.4721134126726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2814843602068065e-15,1.1943149122747696e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0089503398979112,23854.774176254123,570.3326890462056,0.0,0.0,0.10491510677260098,0.0054400651672906605,0.0,-0.6740813928345353,0.0,0.003124628347093748,0.0,1469.1681727282548,-6419111.363140723,4665278.938077876,-0.0007283790624261238,0.0,0.0,0.0,0.0,1137.6920609560614,-279405571.0028608,0.0,3.656392869667732e-18,-1.0710661345405758e-16,393112.8358875546,0.0,0.0,0.0,0.0,0.0,-316844.1769575295
8,-0.3106617046585603,25477.795290050468,131.89673301486133,47.34974280113818,2.2967895787326946,0.0,0.004751189862422141,0.0,0.0,0.0,-0.00018244420834435452,0.0,0.0,2310641.923261472,-2378901.007756805,0.00027441631754656216,0.0,0.0,0.0,0.0,0.0,20261943.94866254,-18974213.655249514,-7.739865906045316e-19,3.658870168596278e-16,-152749.79826850595,0.0,0.0,0.0,0.0,0.0,291286.91859680286
9,-0.0007041110746884607,-173.57858020593363,17.589315639231337,0.9089178583848387,0.2135174985785173,0.0,0.0,0.0,0.0,0.0,0.999966466635253,0.0,0.0,-980.6555103971565,0.0,-1.1560733407792859e-06,0.0,0.0005856211804370979,-0.00040295383539809635,-0.00292211804284229,0.07967420418685087,65276.16110804171,0.0,5.117632833454847e-21,-3.9100477828496805e-18,-1994.95262421024,0.004206809655334517,0.0,0.0,0.0,9.592506930711789,0.0
10,0.0,0.0,0.01751289965442159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868788314658397,1682.321423397125,0.0,0.0,0.0,7.529683038765372,0.0,0.0,0.0,0.9999995486681212,0.0,19.072189482556972
11,9.373391765323089e-07,0.0,0.0012917300045747007,8.719037393844154e-05,0.0,0.0,0.0,-2.4248589846107253e-06,1.7474548442275703e-06,0.0,0.0,0.0,0.6342891749693346,6.869204580537395,-11.568292682093473,8.962623349851399e-10,0.0,-1.903435067208738e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6601032496439022,0.0,0.0,0.0,3.7540558851017687e-07,0.0,2.1044570919415775
12,1.7890967721283332e-06,0.21573847895882106,0.004286806552179978,0.0018866317250329353,0.00031757384235617,-3.5430404310208657e-07,0.0,0.0,-2.9092147289823262e-06,0.0,1.2734511839597042e-06,0.0,0.0,1.9100399284484506,0.0,-1.9373807997208138e-09,0.0,0.0,0.0,0.0,-0.0011598513989637905,232.95866882347394,156.0443650041688,-9.098101680819031e-24,1.4129879179974944e-21,0.9069839667080297,0.0,0.0,0.0,0.0,0.0,1.3969442922248194
13,-3.5797303550076883e-09,0.0,0.0,0.0,0.0,8.876561749779913e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4204788136814168,0.0,0.0,0.017464368599822807,0.0,0.0,0.0,4.865146373350487e-11,0.0,0.11451410292285917
14,3.4257502458676264e-08,-0.0010882114067165612,-8.713608131716073e-05,2.1789798903205713e-05,1.943279269407236e-06,-8.06619407311367e-09,-3.752845150953179e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.6817794954824533,0.0,6.710786341701755e-13,0.0,0.0,0.0,0.0,9.876123708764768e-05,-32.24226101252571,15.104204949183533,-1.213044238853782e-25,1.2156696518891538e-22,0.019796200058289668,0.0,0.0,0.0,1.827911382154131e-11,0.0,0.043979754574216816
15,0.0,0.0,0.0,0.0,0.0,-24.11234990595151,-0.1839935400489273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-0.12237337108643495,-14200.33209909775,0.0,25.97884762644054,6.108996965740276,0.023291438168969836,0.0,-0.22666865316657947,0.5692603501897237,0.0,0.0,-555.7296187846102,0.0,427125.72723603563,-300022.67182707426,0.00015404910346416035,0.0,0.32406237250781594,0.0,0.23967116099012276,0.0,4369999.80787823,0.0,-7.355932982705753e-19,2.592264540826763e-16,-141461.33414654498,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.7758030262006155,112771.19937551732,1631.1412750088605,93.96436489819266,0.0,0.23222665262818343,-0.0020141500220771337,0.635551755337095,0.15400879491245473,0.0,47.0720473311144,0.0,-1338.5654125748306,2267653.6098398557,-729919.2307255414,0.00020427527237834069,0.0,0.0,0.0,0.0,175.0741022870336,-92577528.49268872,52251428.91817154,4.944662100721428e-19,3.719436933512861e-16,-608370.6534572813,0.0,0.0,0.0,-47.071177259601846,0.0,386860.2959944781
18,0.39032874477997276,19764.344379932398,-149.1186838888626,-26.346217552642447,-13.504908655575703,0.027851492812869635,-0.0006785496774730649,0.23770615690639446,0.05262864371120459,0.0,0.0,0.0,0.0,-374385.0218642175,0.0,-0.00018558372124828407,0.8713188195857214,0.2077656093175507,0.0,0.5506753848437475,35.06011911845562,14158718.03828436,-17898780.316562776,3.5231653094620334e-19,-1.9627662779227368e-16,-7983.923179075103,-0.4341056082435528,0.0,129.43586435950772,-0.0009561356837980993,0.0,-121779.16665162728
19,-0.7592689266775028,38386.19424709683,-250.31863454253735,0.0,5.914602077381295,0.0045069134595308105,0.000437967819604441,-0.08050076993334473,-0.06356811007109635,0.0,-0.00899784322808782,3939.641131729327,378.67896665530014,850391.9907321606,125305.62955491646,-0.00011513197308761487,0.0,0.7970528053837004,0.0,0.0,128.25836925904113,-35250695.105080746,-5133469.391895645,-3.677939544795914e-19,2.575385081788519e-16,95882.33660136315,0.0,0.0,0.0,0.0,0.0,-283019.8000993217
20,-0.0017187991208181552,256.16398777358336,0.24614402216291292,0.09724020495588419,0.0,0.0,8.769830446108754e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.659909909719368e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.594830300233711e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,3.3367412031183173e-10,0.0,0.0,4.6612509604244506e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.295433020299378e-07,0.0,1.248216390497953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.989220436058245e-05
22,0.0,4.2632974951192615e-05,0.0,1.4738494989589578e-07,0.0,0.0,-1.8947590622387452e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7879176239069874e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011865350984353722
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009160145414096725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-3.1713077805104698e-06,0.09034990931862252,0.002232616568420942,8.24321072384827e-05,-3.7658609303807784e-05,3.7798164458102276e-07,-1.9440567180518994e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1506648207144666e-10,0.0,0.0,0.0,0.0,-0.00024624941661259716,0.0,37.71254925239819,-4.0690482780994315e-25,8.564305794401592e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.5185896445479645
26,-0.32609960588493686,0.0,252.4903571489197,50.3742684496301,6.091988321761151,0.0023667914485663547,0.0,0.48720473619544835,0.00902436513113399,0.0,0.004603962132126091,1352.1729039379145,-4848.500848932011,951128.9822793978,352272.1692722039,0.00013179578709743013,0.0,-0.5143503764633729,0.0,0.4394042744009444,84.32664394036632,-63622081.76763769,56550431.609744124,-5.374864422504052e-20,1.8157936449619093e-17,-18395.431335530582,0.0,0.0,0.0,0.0,0.0,-169622.1521802161
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.881341028349002e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.157381082825068e-05,0.0,-4.2214976053970025e-08,0.0,0.0,0.0
28,-6.547948477205037e-05,0.0,2.9103693912567254,0.21029492136341252,0.0004585295204686139,0.00028863129214927837,1.47297186775958e-06,0.0,0.00013513506036996907,0.0,0.0,9.67914109295896,0.0,0.0,76.28797046731835,-2.0528466891624204e-07,0.0,-3.673857440072866e-05,0.0,-0.0001441911405009202,0.2034729498786624,-48417.73958504174,-10233.165156589048,-6.701344096361347e-22,3.4373592171704254e-20,-92.30041965326336,-0.001937250890711997,0.0,0.0,-1.2058126209546835e-05,0.0,42.087094522502944
29,14.524314230364888,655773.0968357073,0.0,-3879.2357409301426,897.7410607900091,0.6612745874184279,0.0027813333346275843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02070061124712453,0.0,0.0,0.0,0.0,-2867.1754130087274,-1868252286.373121,4017340620.561976,3.893372411494904e-17,-1.334333334110053e-14,1066989.0419270878,0.0,0.0,0.0,0.0,0.0,15428866.927247
30,0.0,-0.25827312166953126,-0.008970682626258351,0.0009760901275890648,0.0,-2.7801045278216515e-06,-2.0377182179804396e-09,4.341673893805943e-06,0.0,0.0,1.196379249975783e-06,2.190866468794502,-0.15778340780619143,-36.15974959725512,3.0636309042644534,-2.3684506393264525e-09,-1.0070727154333415e-06,1.249394070921394e-06,0.0,-2.4091714019963137e-06,-0.00036267031874387087,124.49510069831189,184.2245822684232,1.7057333403318168e-23,-8.412603773547038e-21,0.2834627858497606,-8.119851744143067e-06,0.0,0.004195086187100598,0.0,0.0,1.8966403731970178
31,-2.4104746380331113e-07,0.03809047113169194,0.0006775064891167197,0.00017558936861934984,6.430478070409842e-06,0.0,-1.635385880595071e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018679597212380183,0.0,0.0,0.0,1.7823919537182305e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
